1466;États-Unis
1467;États-Unis
1468;France
1469;États-Unis
1470;États-Unis
1471;États-Unis
1472;États-Unis
1473;États-Unis
1474;États-Unis
1475;États-Unis
1476;États-Unis
1477;États-Unis
1478;États-Unis
1479;États-Unis
1480;États-Unis
1481;France
1482;États-Unis
1483;États-Unis
1484;États-Unis
1485;États-Unis
1486;États-Unis
1487;États-Unis
1488;États-Unis
1489;États-Unis
1490;États-Unis
1491;États-Unis
1492;États-Unis
1493;États-Unis
1494;États-Unis
1495;États-Unis
1496;États-Unis
1497;États-Unis
1498;États-Unis
1499;États-Unis
1500;États-Unis
1501;États-Unis
1502;États-Unis
1503;États-Unis
1504;États-Unis
1505;États-Unis
1506;États-Unis
1507;États-Unis
1508;États-Unis
1509;États-Unis
1510;États-Unis
1511;États-Unis
1512;États-Unis
1513;États-Unis
1514;États-Unis
1515;États-Unis
1516;États-Unis
1517;États-Unis
1518;États-Unis
1519;États-Unis
1520;États-Unis
1521;États-Unis
1522;États-Unis
1523;États-Unis
1524;États-Unis
1525;États-Unis
1526;États-Unis
1527;États-Unis
1528;États-Unis
1529;États-Unis
1530;États-Unis
1531;États-Unis
1532;États-Unis
1533;États-Unis
1534;États-Unis
1535;États-Unis
1536;États-Unis
1537;États-Unis
1538;États-Unis
1539;États-Unis
1540;États-Unis
1541;États-Unis
1542;États-Unis
1543;États-Unis
1544;États-Unis
1545;États-Unis
1546;États-Unis
1547;États-Unis
1548;États-Unis
1549;États-Unis
1550;États-Unis
1551;États-Unis
1552;États-Unis
1553;États-Unis
1554;États-Unis
1555;États-Unis
1556;États-Unis
1557;États-Unis
1558;États-Unis
1559;États-Unis
1560;États-Unis
1561;États-Unis
1562;États-Unis
1563;États-Unis
1564;États-Unis
1565;États-Unis
1566;États-Unis
1567;États-Unis
1568;États-Unis
1569;États-Unis
1570;États-Unis
1571;États-Unis
1572;États-Unis
1573;États-Unis
1574;États-Unis
1575;États-Unis
1576;États-Unis
1577;États-Unis
1578;États-Unis
1579;États-Unis
1580;États-Unis
1581;États-Unis
1582;États-Unis
1583;États-Unis
1584;États-Unis
1585;États-Unis
1586;États-Unis
1587;États-Unis
1588;États-Unis
1589;États-Unis
1590;États-Unis
1591;États-Unis
1592;États-Unis
1593;États-Unis
1594;États-Unis
1595;États-Unis
1596;États-Unis
1597;États-Unis
1598;États-Unis
1599;États-Unis
1600;États-Unis
1601;États-Unis
1602;États-Unis
1603;États-Unis
1604;États-Unis
1605;États-Unis
1606;États-Unis
1607;États-Unis
1608;États-Unis
1609;États-Unis
1610;États-Unis
1611;États-Unis
1612;France
1613;États-Unis
1614;États-Unis
1615;États-Unis
1616;États-Unis
1617;États-Unis
1618;États-Unis
1619;États-Unis
1620;États-Unis
1621;États-Unis
1622;États-Unis
1623;États-Unis
1624;États-Unis
1625;États-Unis
1626;États-Unis
1627;États-Unis
1628;États-Unis
1629;États-Unis
1630;États-Unis
1631;États-Unis
1632;États-Unis
1633;États-Unis
1634;États-Unis
1635;États-Unis
1636;États-Unis
1637;États-Unis
1638;États-Unis
1639;États-Unis
1640;États-Unis
1641;États-Unis
1642;États-Unis
1643;États-Unis
1644;États-Unis
1645;États-Unis
1646;États-Unis
1647;États-Unis
1648;États-Unis
1649;États-Unis
1650;États-Unis
1651;États-Unis
1652;États-Unis
1653;États-Unis
1654;États-Unis
1655;États-Unis
1656;États-Unis
1657;États-Unis
1658;États-Unis
1659;États-Unis
1660;Royaume-Uni
1661;États-Unis
1662;États-Unis
1663;France
1664;États-Unis
1665;France
1666;Royaume-Uni
1667;États-Unis
1668;États-Unis
1669;États-Unis
1670;États-Unis
1671;États-Unis
1672;États-Unis
1673;États-Unis
1674;États-Unis
1675;États-Unis
1676;États-Unis
1677;États-Unis
1678;États-Unis
1679;États-Unis
1680;États-Unis
1681;États-Unis
1682;États-Unis
1683;États-Unis
1684;États-Unis
1685;États-Unis
1686;États-Unis
1687;États-Unis
1688;États-Unis
1689;États-Unis
1690;États-Unis
1691;États-Unis
1692;États-Unis
1693;États-Unis
1694;États-Unis
1695;États-Unis
1696;États-Unis
1697;États-Unis
1698;États-Unis
1699;États-Unis
1700;États-Unis
1701;États-Unis
1702;États-Unis
1703;États-Unis
